campaign_id,campaign_name,channel,region,impressions,clicks,conversions,cost,revenue,start_date,end_date
4274,Winter Blast,Facebook,North America,29553,156,109,3141.06,7791.56,2024-05-15,2024-05-27
4275,Mega Campaign,Instagram,North America,23737,1272,116,1707.25,2298.49,2024-11-13,2024-11-23
4276,Winter Blast,Google Ads,Asia,301263,600,22,1395.48,1746.35,2025-01-20,2025-01-26
4277,Mega Campaign,Google Ads,North America,144882,4548,347,3689.6,4952.37,2025-04-22,2025-04-26
4278,Spring Promo,Twitter,North America,347496,4047,8,3363.75,8420.08,2025-04-02,2025-04-17
4279,Spring Promo,Instagram,South America,383768,651,164,4142.89,9913.63,2024-11-10,2024-11-18
4280,Spring Promo,LinkedIn,Africa,103645,4599,18,2643.44,3325.64,2024-11-17,2024-11-23
4281,Autumn Deals,Instagram,North America,65652,4590,252,614.13,5729.67,2025-01-07,2025-01-18
4282,Winter Blast,Twitter,Australia,55375,4507,331,1583.68,7079.92,2024-07-10,2024-07-24
4283,Spring Promo,Instagram,North America,291210,2264,351,4078.32,8010.55,2024-06-19,2024-06-26
4284,Winter Blast,Facebook,Asia,322088,2542,401,2591.01,8551.86,2025-03-09,2025-03-15
4285,Summer Sale,LinkedIn,Australia,205741,4917,122,4861.65,10769.85,2024-09-25,2024-10-07
4286,Autumn Deals,Instagram,Asia,459456,3505,129,993.57,4063.28,2025-02-23,2025-02-28
4287,Spring Promo,Google Ads,South America,395727,1131,164,1765.15,9212.83,2024-10-10,2024-10-19
4288,Winter Blast,Twitter,Europe,304422,3695,12,2804.85,6206.72,2025-02-07,2025-02-10
4289,Summer Sale,Twitter,Asia,286296,494,33,1219.16,6381.54,2024-09-07,2024-09-19
4290,Autumn Deals,LinkedIn,Europe,65220,3626,107,2525.15,6213.5,2024-10-21,2024-10-29
4291,Summer Sale,Twitter,Africa,485586,3039,257,4247.17,10980.3,2025-01-19,2025-02-02
4292,Spring Promo,Instagram,Asia,12107,830,61,2111.52,11584.34,2024-09-15,2024-09-22
4293,Spring Promo,LinkedIn,North America,10600,3960,35,4765.86,11539.37,2025-02-04,2025-02-15
4294,Winter Blast,Instagram,Africa,238668,4316,406,4146.87,8346.04,2025-02-16,2025-02-23
4295,Mega Campaign,LinkedIn,Asia,380680,2906,274,4073.66,4634.81,2024-09-13,2024-09-17
4296,Mega Campaign,Google Ads,Africa,271560,2382,68,786.38,8863.29,2024-07-22,2024-07-27
4297,Mega Campaign,LinkedIn,North America,150443,2826,393,2615.84,7283.67,2024-08-23,2024-09-05
4298,Autumn Deals,Facebook,South America,138713,310,76,2742.57,10765.06,2024-12-21,2024-12-24
4299,Winter Blast,Facebook,Australia,352768,415,102,3646.43,11561.48,2024-10-18,2024-11-01
4300,Spring Promo,LinkedIn,Asia,141348,4171,38,4377.8,13575.1,2025-02-17,2025-03-04
4301,Mega Campaign,LinkedIn,South America,210243,2873,496,1809.07,3362.48,2025-04-20,2025-05-05
4302,Summer Sale,Google Ads,Australia,292475,3535,167,201.33,6957.13,2024-09-10,2024-09-20
4303,Winter Blast,Facebook,North America,441812,4486,299,2626.55,6861.08,2025-04-24,2025-04-29
4304,Spring Promo,Google Ads,Australia,320416,2830,373,4965.68,14308.71,2025-02-19,2025-03-05
4305,Spring Promo,Twitter,Africa,47610,2869,320,1497.53,5505.32,2025-02-05,2025-02-19
4306,Mega Campaign,Twitter,Asia,273758,3627,170,166.43,3337.24,2024-06-11,2024-06-20
4307,Autumn Deals,Instagram,North America,140045,4705,444,4422.88,12226.1,2025-03-24,2025-04-04
4308,Spring Promo,Google Ads,Africa,313789,2497,380,4098.45,11407.01,2025-03-01,2025-03-12
4309,Summer Sale,Instagram,Africa,56704,4239,434,2759.69,8745.8,2024-12-14,2024-12-24
4310,Winter Blast,Facebook,Europe,139944,2988,41,3022.91,10829.1,2024-09-05,2024-09-11
4311,Autumn Deals,Google Ads,Europe,33433,857,386,1455.17,10466.12,2024-11-29,2024-12-03
4312,Spring Promo,Instagram,South America,126400,376,175,4326.13,10545.57,2025-02-08,2025-02-11
4313,Autumn Deals,LinkedIn,North America,468197,2318,336,1117.21,3835.34,2024-06-18,2024-06-24
4314,Autumn Deals,Facebook,North America,299476,2388,318,4885.42,5060.21,2024-05-27,2024-06-04
4315,Spring Promo,Instagram,South America,57128,1122,417,1547.46,5421.93,2024-11-26,2024-12-05
4316,Autumn Deals,Twitter,North America,191519,2516,121,1726.49,1830.87,2024-07-06,2024-07-17
4317,Autumn Deals,Facebook,South America,29357,3211,261,3154.09,6962.1,2024-10-07,2024-10-20
4318,Winter Blast,Google Ads,Asia,10226,188,154,3067.07,8260.47,2024-05-09,2024-05-19
4319,Summer Sale,Google Ads,South America,258410,3224,147,4906.33,5171.13,2024-05-27,2024-06-07
4320,Summer Sale,Google Ads,North America,58979,1345,330,4799.67,10061.32,2024-09-13,2024-09-19
4321,Autumn Deals,Facebook,North America,288553,84,23,204.7,9115.48,2025-02-16,2025-02-19
4322,Mega Campaign,Facebook,Europe,32861,3365,258,3330.94,9511.47,2024-09-27,2024-10-06
4323,Summer Sale,Instagram,Australia,368709,1781,390,3130.27,8767.76,2024-11-08,2024-11-21
4324,Summer Sale,LinkedIn,Australia,340602,2508,301,3168.51,10708.89,2024-08-28,2024-09-10
4325,Summer Sale,Instagram,South America,425417,3656,22,3409.27,5293.24,2025-02-22,2025-03-09
4326,Autumn Deals,LinkedIn,North America,52662,263,87,2111.98,4102.67,2024-05-05,2024-05-18
4327,Winter Blast,Facebook,Australia,138443,2361,194,4214.53,11305.69,2024-06-13,2024-06-19
4328,Winter Blast,Google Ads,North America,244715,284,93,1209.42,6243.77,2025-02-26,2025-03-05
4329,Autumn Deals,LinkedIn,North America,386619,3932,139,138.31,505.83,2025-04-11,2025-04-22
4330,Summer Sale,LinkedIn,Asia,439345,3467,129,228.25,8688.61,2024-11-22,2024-11-28
4331,Mega Campaign,Facebook,Europe,442534,404,122,1139.56,2976.25,2024-12-02,2024-12-12
4332,Summer Sale,Google Ads,South America,304944,1939,494,1245.69,4212.89,2025-03-18,2025-03-24
4333,Mega Campaign,Twitter,Europe,295163,4748,438,4017.74,9578.14,2025-01-30,2025-02-08
4334,Summer Sale,LinkedIn,Asia,182739,755,322,722.15,1607.73,2024-12-30,2025-01-03
4335,Winter Blast,Instagram,Africa,424562,2488,306,1849.29,3932.23,2025-01-27,2025-02-04
4336,Winter Blast,LinkedIn,North America,91928,4513,373,2281.1,9220.0,2024-09-17,2024-09-27
4337,Mega Campaign,Facebook,Australia,452244,4051,130,1548.76,2346.59,2024-07-30,2024-08-10
4338,Summer Sale,Twitter,South America,79548,4455,79,2127.81,8817.3,2024-12-12,2024-12-15
4339,Summer Sale,Instagram,Asia,122591,1423,485,2304.66,11412.14,2024-08-27,2024-09-07
4340,Autumn Deals,Instagram,Australia,215742,502,348,4695.16,12202.44,2024-09-27,2024-10-09
4341,Autumn Deals,Facebook,South America,318771,1362,349,3347.05,9371.84,2024-09-12,2024-09-22
4342,Summer Sale,LinkedIn,North America,16486,2446,20,2387.25,9259.05,2025-03-14,2025-03-29
4343,Summer Sale,Facebook,Africa,94606,3841,217,798.86,9072.12,2024-12-18,2024-12-25
4344,Summer Sale,Instagram,South America,299056,3944,339,2886.13,12775.47,2024-09-30,2024-10-03
4345,Summer Sale,Facebook,South America,442624,2113,139,2824.63,8942.71,2024-10-13,2024-10-16
4346,Winter Blast,LinkedIn,Europe,492756,2121,358,2893.46,12561.47,2024-05-28,2024-06-08
4347,Autumn Deals,Instagram,Australia,29502,3583,452,3004.54,4925.37,2025-02-20,2025-02-24
4348,Mega Campaign,Google Ads,Europe,114217,2440,157,513.66,3474.91,2025-01-23,2025-01-29
4349,Mega Campaign,Facebook,Africa,39381,3214,239,4975.88,9898.14,2024-09-19,2024-09-22
4350,Winter Blast,Facebook,Europe,381546,3671,336,1663.71,2351.32,2025-04-22,2025-05-06
4351,Summer Sale,Google Ads,Australia,420438,2006,15,1107.5,5678.41,2024-11-24,2024-12-05
4352,Winter Blast,LinkedIn,Europe,279971,787,46,2252.41,4512.72,2025-04-01,2025-04-06
4353,Spring Promo,Facebook,North America,269180,3144,345,1080.66,4024.61,2024-05-12,2024-05-19
4354,Autumn Deals,Twitter,South America,422462,1197,315,2941.16,8018.5,2024-08-15,2024-08-30
4355,Winter Blast,Instagram,South America,381279,2041,21,620.27,10322.24,2024-11-08,2024-11-17
4356,Autumn Deals,Facebook,Europe,255390,2765,291,143.14,4802.63,2024-12-09,2024-12-17
4357,Mega Campaign,LinkedIn,South America,62658,1796,226,4032.99,5942.16,2024-05-05,2024-05-08
4358,Autumn Deals,Facebook,Asia,52953,1215,156,3227.61,11621.14,2024-10-11,2024-10-21
4359,Summer Sale,Google Ads,Australia,78157,4609,323,2644.76,9801.88,2025-04-30,2025-05-14
4360,Mega Campaign,Google Ads,Europe,90407,59,48,4902.06,14362.76,2024-08-21,2024-08-30
4361,Winter Blast,Instagram,Africa,184616,2877,153,2671.2,10680.15,2024-10-25,2024-11-06
4362,Winter Blast,Instagram,North America,154382,1862,366,3827.3,6253.43,2025-03-26,2025-04-05
4363,Mega Campaign,Google Ads,South America,426415,875,273,3006.39,4650.19,2024-06-13,2024-06-16
4364,Spring Promo,Facebook,Australia,410939,3686,52,617.03,2872.64,2024-10-27,2024-11-05
4365,Autumn Deals,Twitter,Asia,379963,1512,157,3541.06,12990.05,2024-09-11,2024-09-23
4366,Spring Promo,Facebook,Europe,366235,4106,212,732.0,1640.27,2024-05-09,2024-05-12
4367,Mega Campaign,Google Ads,North America,52415,4286,314,1424.01,8092.42,2025-04-25,2025-05-10
4368,Spring Promo,Facebook,South America,144390,2784,455,131.77,2303.62,2024-06-02,2024-06-07
4369,Winter Blast,Instagram,Africa,413725,4057,455,3994.75,12932.93,2025-04-14,2025-04-27
4370,Spring Promo,Instagram,Africa,304886,813,48,4545.35,12816.41,2025-02-17,2025-03-02
4371,Autumn Deals,LinkedIn,Asia,431692,4292,320,3335.14,5689.28,2025-01-03,2025-01-08
4372,Winter Blast,Twitter,Africa,326690,4304,334,1064.46,1925.41,2024-12-30,2025-01-06
4373,Summer Sale,Facebook,Asia,278667,4225,233,2674.05,8701.84,2024-08-17,2024-08-27
4374,Winter Blast,LinkedIn,Europe,249919,2665,474,2614.57,12119.16,2025-04-30,2025-05-14
4375,Summer Sale,Facebook,Africa,126031,2351,217,750.83,3565.17,2025-02-03,2025-02-14
4376,Autumn Deals,Instagram,Europe,86688,2358,15,1547.63,5404.21,2025-01-20,2025-02-01
4377,Winter Blast,Google Ads,Australia,228221,4651,271,1792.72,5697.37,2024-12-10,2024-12-15
4378,Summer Sale,Twitter,Asia,349390,3028,148,1708.54,2107.73,2024-09-21,2024-10-01
4379,Autumn Deals,Google Ads,Europe,324771,317,70,382.98,7291.3,2024-06-07,2024-06-12
4380,Autumn Deals,Twitter,Australia,138121,3026,411,3509.31,12297.17,2024-07-30,2024-08-07
4381,Spring Promo,Google Ads,Australia,144571,4543,189,3706.13,5858.87,2024-06-09,2024-06-22
4382,Spring Promo,Google Ads,North America,270190,388,254,1996.98,2667.84,2025-04-18,2025-05-02
4383,Autumn Deals,LinkedIn,Europe,351231,2009,224,2349.64,6215.01,2024-06-13,2024-06-18
4384,Spring Promo,Google Ads,South America,362925,1624,411,4782.98,12769.71,2024-12-16,2024-12-19
4385,Mega Campaign,Google Ads,Asia,47304,3654,413,2229.2,3913.59,2024-08-28,2024-09-11
4386,Summer Sale,Google Ads,Africa,345632,954,53,2568.67,3021.95,2024-09-03,2024-09-17
4387,Autumn Deals,Facebook,North America,209421,1638,234,2039.5,7289.55,2024-09-14,2024-09-28
4388,Mega Campaign,Twitter,Asia,480003,1393,415,3235.36,9268.02,2024-08-14,2024-08-26
4389,Summer Sale,Twitter,North America,126404,80,61,2595.41,11075.87,2024-09-08,2024-09-17
4390,Mega Campaign,Facebook,South America,195881,4236,346,1123.74,2343.55,2024-11-14,2024-11-27
4391,Mega Campaign,Facebook,Africa,224546,2621,213,582.28,4369.75,2024-09-26,2024-09-30
4392,Winter Blast,Facebook,North America,203737,82,9,1318.86,1792.28,2024-07-27,2024-08-07
4393,Spring Promo,Instagram,Africa,455748,486,133,2079.99,3802.53,2024-12-20,2024-12-26
4394,Summer Sale,Facebook,Africa,331278,199,199,4088.49,10608.51,2024-07-20,2024-07-28
4395,Summer Sale,Instagram,North America,436652,3710,390,1524.52,4671.55,2024-10-27,2024-11-01
4396,Winter Blast,Google Ads,Australia,452951,3387,50,3495.39,9251.84,2024-09-19,2024-09-25
4397,Mega Campaign,Facebook,Africa,109028,3177,430,2571.6,10038.91,2024-12-14,2024-12-25
4398,Winter Blast,Twitter,North America,78367,624,192,1554.97,5414.32,2024-08-10,2024-08-16
4399,Spring Promo,Twitter,Africa,32220,4414,193,1401.23,8598.35,2024-07-14,2024-07-21
4400,Autumn Deals,Google Ads,South America,245347,762,234,4897.87,9141.02,2024-11-03,2024-11-18
4401,Autumn Deals,Facebook,Australia,346288,2358,144,3804.68,13209.15,2025-01-06,2025-01-11
4402,Autumn Deals,LinkedIn,Europe,330221,182,24,2231.2,8219.68,2024-05-25,2024-06-05
4403,Autumn Deals,Instagram,Asia,314501,887,85,3797.02,10767.38,2024-12-03,2024-12-10
4404,Spring Promo,Facebook,Asia,285381,3335,487,2071.84,8123.65,2024-05-10,2024-05-24
4405,Summer Sale,Google Ads,North America,332094,3740,298,508.93,1168.47,2025-01-30,2025-02-09
4406,Winter Blast,Instagram,Africa,36275,3000,48,2459.99,6139.3,2025-02-14,2025-02-25
4407,Summer Sale,Facebook,Australia,332099,2268,106,2315.02,7007.24,2024-06-26,2024-07-09
4408,Winter Blast,Facebook,Europe,454149,3555,350,3663.77,11408.27,2024-05-13,2024-05-27
4409,Autumn Deals,Google Ads,Asia,397871,3678,379,2896.35,11908.13,2024-09-14,2024-09-24
4410,Summer Sale,Facebook,South America,401669,3834,40,2171.63,11412.78,2024-07-20,2024-07-23
4411,Winter Blast,Instagram,South America,229091,2266,101,109.96,333.17,2025-02-09,2025-02-14
4412,Winter Blast,Instagram,Australia,233394,1332,144,923.28,7900.87,2024-12-22,2025-01-03
4413,Summer Sale,Facebook,Asia,30487,1886,471,200.62,5528.36,2025-03-02,2025-03-10
4414,Summer Sale,Google Ads,North America,488379,2717,411,866.62,2894.98,2024-11-18,2024-12-02
4415,Autumn Deals,Google Ads,Asia,419576,4248,81,4486.75,5769.72,2025-03-22,2025-04-03
4416,Summer Sale,Google Ads,North America,332850,4271,209,1607.19,9668.46,2024-06-22,2024-06-27
4417,Autumn Deals,Twitter,Asia,335522,4887,98,1890.98,3813.67,2024-05-09,2024-05-22
4418,Winter Blast,LinkedIn,North America,392428,4479,243,2877.83,3783.3,2025-01-11,2025-01-22
4419,Mega Campaign,Facebook,Africa,377698,2696,146,2768.17,11579.55,2024-12-24,2025-01-06
4420,Spring Promo,LinkedIn,Africa,195667,1123,215,3662.13,5699.12,2024-05-15,2024-05-18
4421,Mega Campaign,Twitter,Africa,127233,3495,304,792.68,6786.53,2025-01-30,2025-02-03
4422,Mega Campaign,LinkedIn,Africa,233086,4726,112,463.01,5933.36,2024-07-02,2024-07-07
4423,Autumn Deals,Twitter,Europe,204867,2135,405,2553.51,9570.08,2025-01-29,2025-02-06
4424,Summer Sale,Google Ads,Europe,361913,2967,130,3479.63,4491.43,2025-02-15,2025-02-21
4425,Spring Promo,Google Ads,Australia,135733,1812,456,4871.97,6529.36,2025-04-20,2025-04-30
4426,Winter Blast,Google Ads,South America,367857,2825,97,2998.8,12129.75,2024-06-20,2024-07-01
4427,Summer Sale,Instagram,Asia,180275,3799,376,3312.78,8591.03,2024-09-05,2024-09-17
4428,Summer Sale,Twitter,Australia,387416,2755,336,4819.89,8757.97,2024-07-29,2024-08-06
4429,Mega Campaign,Instagram,Africa,380318,368,40,977.02,6663.08,2024-10-10,2024-10-17
4430,Autumn Deals,Facebook,Australia,128870,1561,311,1959.24,8427.43,2024-05-07,2024-05-21
4431,Autumn Deals,Twitter,Europe,230353,2529,167,2745.68,3408.85,2025-04-24,2025-05-05
4432,Winter Blast,LinkedIn,South America,30238,3689,150,1951.5,10393.92,2024-09-02,2024-09-06
4433,Summer Sale,Facebook,Australia,39899,1990,112,2581.71,11253.64,2024-05-21,2024-05-28
4434,Spring Promo,LinkedIn,North America,379595,4034,160,108.09,7294.82,2024-07-04,2024-07-16
4435,Autumn Deals,Twitter,Africa,97064,316,102,359.23,7801.1,2025-05-02,2025-05-05
4436,Summer Sale,Google Ads,Asia,395629,2450,464,953.6,2538.24,2024-08-13,2024-08-17
4437,Autumn Deals,Facebook,North America,234476,1049,169,3295.98,11707.24,2025-03-01,2025-03-16
4438,Summer Sale,Google Ads,Africa,439392,2314,216,4125.0,6435.4,2025-02-21,2025-03-04
4439,Summer Sale,Facebook,North America,211088,1940,310,1097.32,6401.93,2025-03-18,2025-03-29
4440,Summer Sale,Instagram,Asia,157438,2292,379,128.49,1514.39,2025-02-24,2025-03-03
4441,Spring Promo,Instagram,Australia,94071,407,7,2709.56,6924.68,2024-06-13,2024-06-28
4442,Winter Blast,LinkedIn,Africa,49218,1540,181,872.23,1177.4,2024-10-14,2024-10-26
4443,Mega Campaign,Facebook,North America,415828,1102,400,563.69,2374.28,2025-04-18,2025-04-29
4444,Winter Blast,Instagram,Africa,250997,4670,137,1637.29,9128.0,2025-01-17,2025-01-28
4445,Autumn Deals,LinkedIn,Africa,431648,2880,10,2670.72,10090.4,2024-11-02,2024-11-15
4446,Autumn Deals,Instagram,Asia,114908,269,221,1623.1,6346.49,2025-03-01,2025-03-12
4447,Mega Campaign,Twitter,Africa,320217,3878,198,4628.55,14154.47,2024-08-09,2024-08-15
4448,Autumn Deals,Twitter,Australia,106271,2249,343,2497.27,6650.25,2024-08-16,2024-08-25
4449,Summer Sale,Facebook,South America,462180,3469,300,2673.78,4659.43,2024-10-06,2024-10-09
4450,Summer Sale,Facebook,Australia,390679,3627,400,965.16,1761.4,2024-08-23,2024-09-04
4451,Autumn Deals,Twitter,North America,303979,2893,144,3451.91,9238.32,2024-10-26,2024-10-29
4452,Summer Sale,Facebook,Africa,255287,3257,427,2170.72,8977.77,2024-08-16,2024-08-27
4453,Winter Blast,Instagram,Africa,380325,712,455,3806.11,11682.47,2024-08-12,2024-08-15
4454,Autumn Deals,Twitter,North America,22995,2934,212,844.54,4228.08,2025-04-26,2025-05-02
4455,Winter Blast,LinkedIn,Australia,208095,4331,429,3341.84,6511.92,2025-01-25,2025-02-08
4456,Spring Promo,Instagram,Australia,52622,4719,414,1458.03,10566.35,2024-12-18,2024-12-25
4457,Winter Blast,LinkedIn,Europe,236277,359,177,3235.08,9764.96,2025-03-30,2025-04-02
4458,Spring Promo,Instagram,Australia,453356,3818,314,4019.18,12035.58,2025-05-03,2025-05-06
4459,Winter Blast,Twitter,North America,138915,2359,478,4979.32,11021.68,2024-05-31,2024-06-14
4460,Winter Blast,Instagram,Asia,474954,3486,414,4870.55,12567.01,2025-01-12,2025-01-20
4461,Autumn Deals,Instagram,Africa,163693,96,87,2553.91,3436.85,2024-07-20,2024-08-04
4462,Spring Promo,LinkedIn,North America,396013,173,136,3631.89,4663.99,2025-03-27,2025-03-30
4463,Spring Promo,Facebook,South America,61752,1570,283,4114.99,10867.57,2024-08-29,2024-09-12
4464,Mega Campaign,Twitter,Africa,487170,232,230,2415.39,9036.1,2024-12-03,2024-12-17
4465,Spring Promo,Instagram,Europe,375321,4478,119,3332.59,4310.64,2024-07-10,2024-07-22
4466,Mega Campaign,Google Ads,Asia,119003,2981,430,2201.85,7037.89,2024-05-10,2024-05-19
4467,Autumn Deals,LinkedIn,Asia,194328,3627,64,4962.91,9719.65,2024-11-22,2024-11-30
4468,Winter Blast,Google Ads,Africa,229960,2902,100,1918.15,7908.1,2025-05-01,2025-05-06
4469,Mega Campaign,Facebook,South America,116714,4214,35,1918.37,4252.09,2025-01-30,2025-02-04
4470,Winter Blast,Twitter,South America,139567,4839,172,417.19,2572.29,2024-08-11,2024-08-17
4471,Spring Promo,Instagram,Asia,260415,491,245,4635.79,7178.54,2024-12-22,2025-01-05
4472,Autumn Deals,Facebook,Africa,239912,3909,471,358.86,7982.42,2025-04-11,2025-04-22
4473,Summer Sale,Google Ads,North America,322310,4602,16,631.36,2757.66,2024-07-04,2024-07-18
4474,Winter Blast,Instagram,Asia,6139,3971,96,127.08,6826.53,2024-06-11,2024-06-16
4475,Autumn Deals,Instagram,Europe,72052,416,335,2679.73,8115.12,2025-02-26,2025-03-07
4476,Spring Promo,Twitter,Australia,215547,1940,369,131.98,3253.17,2024-06-25,2024-07-07
4477,Mega Campaign,LinkedIn,North America,347788,2559,455,2560.37,3151.92,2025-05-02,2025-05-17
4478,Mega Campaign,Google Ads,Australia,317346,3418,465,1858.33,9809.98,2025-02-05,2025-02-14
4479,Summer Sale,Facebook,North America,89443,1299,334,4197.41,10636.65,2024-10-08,2024-10-22
4480,Spring Promo,Facebook,Asia,300942,438,191,3100.77,10513.89,2024-05-05,2024-05-18
4481,Mega Campaign,LinkedIn,South America,304091,2357,315,383.9,8236.05,2025-04-28,2025-05-04
4482,Mega Campaign,Facebook,North America,428971,565,46,3599.82,9495.89,2024-07-16,2024-07-28
4483,Summer Sale,Google Ads,South America,97373,1861,389,3536.91,13423.7,2025-01-09,2025-01-23
4484,Spring Promo,Instagram,North America,354679,1120,389,681.04,4457.4,2024-12-03,2024-12-16
4485,Autumn Deals,Twitter,Asia,159221,805,292,2214.06,3935.37,2024-05-27,2024-06-04
4486,Summer Sale,LinkedIn,South America,379282,2544,297,4517.99,5167.28,2024-10-17,2024-10-21
4487,Spring Promo,Twitter,Australia,41510,1006,149,1995.46,11037.79,2024-08-07,2024-08-20
4488,Autumn Deals,Instagram,Africa,238818,3366,429,4654.19,6207.54,2025-02-03,2025-02-18
4489,Summer Sale,Facebook,Asia,81156,977,387,3221.08,11003.67,2024-11-30,2024-12-05
4490,Autumn Deals,LinkedIn,Africa,334005,4919,163,938.34,6946.89,2025-04-30,2025-05-10
4491,Winter Blast,Facebook,Africa,312112,372,71,1257.34,2983.73,2025-04-11,2025-04-21
4492,Mega Campaign,Google Ads,Europe,31579,1533,423,919.5,6901.92,2025-03-01,2025-03-11
4493,Autumn Deals,LinkedIn,Asia,48625,3139,493,3944.79,8109.57,2025-02-09,2025-02-22
4494,Autumn Deals,Facebook,South America,345978,181,123,4332.81,9611.97,2025-03-17,2025-03-29
4495,Mega Campaign,Google Ads,Asia,318109,2519,322,3151.72,4274.21,2025-04-28,2025-05-05
4496,Autumn Deals,Instagram,Asia,5870,2400,400,4156.13,8728.2,2025-03-07,2025-03-20
4497,Autumn Deals,Facebook,Asia,348552,511,275,1008.15,7986.22,2025-03-26,2025-04-07
4498,Summer Sale,Instagram,Europe,431552,544,242,3022.21,13001.59,2025-03-27,2025-04-05
4499,Autumn Deals,Twitter,Australia,170307,3005,330,1435.03,8402.31,2025-01-26,2025-01-29
4500,Autumn Deals,Facebook,Asia,449011,4222,111,2870.49,2924.34,2024-08-18,2024-09-01
4501,Autumn Deals,LinkedIn,Africa,263469,2727,31,948.98,5806.68,2024-10-27,2024-11-07
4502,Summer Sale,Instagram,Asia,486741,225,189,3282.32,8130.37,2025-01-14,2025-01-18
4503,Spring Promo,Twitter,Europe,38786,1642,499,1849.11,11251.67,2024-08-15,2024-08-29
4504,Winter Blast,Facebook,Asia,66178,4947,321,694.39,2276.96,2025-04-07,2025-04-21
4505,Summer Sale,Google Ads,South America,163248,2407,315,141.71,6299.11,2024-06-11,2024-06-25
4506,Autumn Deals,LinkedIn,North America,62915,2352,255,3050.68,12265.03,2024-10-12,2024-10-18
4507,Autumn Deals,Google Ads,Europe,6524,3177,394,4290.92,6940.37,2024-05-24,2024-06-08
4508,Spring Promo,Google Ads,Europe,345920,512,251,4597.21,6495.81,2025-03-07,2025-03-12
4509,Spring Promo,Google Ads,Australia,404580,263,205,2487.66,8503.02,2024-11-29,2024-12-02
4510,Summer Sale,LinkedIn,Europe,44511,2686,125,3856.22,8003.6,2024-06-24,2024-06-28
4511,Mega Campaign,Twitter,Europe,51479,4649,482,3403.65,6480.46,2024-07-27,2024-08-03
4512,Spring Promo,Instagram,North America,11475,805,138,2836.53,4408.47,2024-09-20,2024-09-24
4513,Winter Blast,Facebook,Africa,90632,4929,193,943.26,3768.03,2025-01-15,2025-01-19
4514,Winter Blast,LinkedIn,Europe,341234,2093,49,666.23,7971.86,2024-12-31,2025-01-09
4515,Winter Blast,Twitter,North America,109512,467,444,564.25,10337.49,2024-08-15,2024-08-27
4516,Summer Sale,Google Ads,Asia,211659,3962,311,4390.64,6247.78,2024-07-31,2024-08-13
4517,Summer Sale,Google Ads,North America,114210,4428,330,2075.97,7165.54,2024-07-28,2024-08-03
4518,Spring Promo,Google Ads,Australia,409682,4683,316,3578.85,5559.41,2024-10-22,2024-10-31
4519,Summer Sale,LinkedIn,Australia,178803,2054,122,1532.28,10580.37,2024-12-18,2024-12-24
4520,Autumn Deals,Google Ads,Europe,198570,1009,492,2269.66,9032.88,2025-01-24,2025-01-27
4521,Autumn Deals,Facebook,Europe,161231,2331,23,4905.24,8989.1,2024-09-10,2024-09-23
4522,Summer Sale,Facebook,South America,64898,3353,297,4894.36,9308.96,2025-03-27,2025-04-01
4523,Autumn Deals,Instagram,South America,190343,3306,67,3867.45,13865.22,2025-04-20,2025-04-27
4524,Summer Sale,Facebook,Africa,48631,4526,41,4741.71,13316.56,2024-09-05,2024-09-08
4525,Mega Campaign,Instagram,South America,250611,2140,240,3280.03,12737.15,2024-05-12,2024-05-25
4526,Autumn Deals,Google Ads,Asia,216938,3837,121,4650.94,5262.77,2024-06-25,2024-06-29
4527,Summer Sale,Google Ads,North America,69109,1844,194,863.86,8719.22,2024-07-03,2024-07-06
4528,Summer Sale,Google Ads,Australia,79498,4270,326,3425.82,3939.81,2024-12-22,2024-12-31
4529,Mega Campaign,LinkedIn,Europe,69789,3387,83,2979.91,5097.54,2025-03-19,2025-03-22
4530,Winter Blast,Instagram,Africa,65928,1792,279,3370.68,8600.54,2024-06-18,2024-07-01
4531,Mega Campaign,LinkedIn,Asia,420048,3947,365,432.24,3149.93,2025-03-02,2025-03-15
4532,Spring Promo,Twitter,Australia,83066,677,102,120.76,8395.92,2024-06-16,2024-06-24
4533,Spring Promo,LinkedIn,North America,12352,3056,143,2702.57,9508.8,2024-07-22,2024-07-29
4534,Summer Sale,Twitter,North America,499368,2639,215,645.23,4248.06,2024-08-27,2024-09-08
4535,Mega Campaign,Twitter,Asia,454517,3203,474,1543.88,5158.81,2024-05-11,2024-05-21
4536,Spring Promo,Facebook,Australia,472893,1713,175,2939.13,6358.53,2025-03-13,2025-03-27
4537,Spring Promo,Google Ads,South America,113051,2361,64,110.23,244.27,2025-02-01,2025-02-11
4538,Mega Campaign,Facebook,Europe,207273,2915,461,1260.56,11221.53,2025-01-01,2025-01-12
4539,Mega Campaign,Twitter,Asia,255141,980,408,1859.61,2357.79,2025-05-02,2025-05-08
4540,Winter Blast,Facebook,Africa,323674,2855,104,2858.67,4692.8,2025-01-15,2025-01-20
4541,Mega Campaign,Facebook,North America,213193,777,453,2585.78,11435.45,2025-03-03,2025-03-10
4542,Autumn Deals,Facebook,Australia,38776,3721,443,4110.81,7243.71,2024-10-09,2024-10-19
4543,Mega Campaign,Twitter,Europe,88414,4098,162,1489.06,6423.77,2025-01-01,2025-01-05
4544,Spring Promo,Facebook,Asia,360823,2227,237,2603.05,7611.61,2024-06-29,2024-07-11
4545,Spring Promo,Google Ads,South America,3083,2909,273,1520.65,9547.74,2025-01-13,2025-01-17
